id,ip,systemname,pingStatus,snmpStatus,devicetype,location,firstDiscovery,lastDiscovery,operatingsystem,physicalAddr,vendor,profile_name,acronym,request_id,dept,deviceloc,state,logtime,serial_no,locationText,sourceOfPower,dashboardcat,enable,mfm
2776,10.128.17.76,"""BNA-BEA-BELA-GSIVAR1.cgbharatnet.gov.in""",UNREACHABLE,DISABLED,GP_ROUTER,174,2024-10-05 17:10:28,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-28 15:43:18,"""CAT2324U7VS""",Cluster : A2; District : Bemetara;  Block : Berla; GP : SIVAR,,GP_ROUTER,1,0
2777,10.131.18.18,"""BNA-BEA-BELA-USIVAR1""",UNREACHABLE,DISABLED,GP_UPS,174,2024-10-05 17:10:52,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-28 15:43:18,,Cluster : A2; District : Bemetara;  Block : Berla; GP : SIVAR,,GP_UPS,1,0
2778,10.128.17.1,,UNREACHABLE,DISABLED,GP_ROUTER,163,2024-10-05 17:13:31,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-05 17:13:31,,Cluster : A2; District : Bemetara;  Block : Berla; GP : AKOLI,,GP_ROUTER,1,1
2779,10.128.17.75,"""BNA-BEA-BELA-GSINGH1.cgbharatnet.gov.in""",UNREACHABLE,DISABLED,GP_ROUTER,186,2024-10-05 17:13:47,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-28 15:54:40,"""CAT2327U1EE""",Cluster : A2; District : Bemetara;  Block : Berla; GP : SINGHOURI,,GP_ROUTER,1,0
2780,10.128.17.38,"""BNA-BEA-BELA-GHATPA1.cgbharatnet.gov.in""",UNREACHABLE,DISABLED,GP_ROUTER,192,2024-10-05 17:13:54,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-28 15:54:40,"""CAT2324U6FL""",Cluster : A2; District : Bemetara;  Block : Berla; GP : HATPAN,,GP_ROUTER,1,0
2781,10.128.17.24,,UNREACHABLE,DISABLED,GP_ROUTER,177,2024-10-05 17:14:08,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-28 10:13:54,"""CAT2327U1FG""",Cluster : A2; District : Bemetara;  Block : Berla; GP : DANGANIYA B,,GP_ROUTER,1,0
2782,10.131.18.14,"""BNA-BEA-BELA-USINGH1""",UNREACHABLE,DISABLED,GP_UPS,186,2024-10-05 17:14:18,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-28 15:54:40,,Cluster : A2; District : Bemetara;  Block : Berla; GP : SINGHOURI,,GP_UPS,1,0
2783,10.131.17.122,"""BNA-BEA-BELA-UHATPA1""",UNREACHABLE,DISABLED,GP_UPS,192,2024-10-05 17:14:28,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-28 15:54:40,,Cluster : A2; District : Bemetara;  Block : Berla; GP : HATPAN,,GP_UPS,1,0
2784,10.131.17.66,,UNREACHABLE,DISABLED,GP_UPS,177,2024-10-05 17:14:37,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-28 10:13:54,,Cluster : A2; District : Bemetara;  Block : Berla; GP : DANGANIYA B,,GP_UPS,1,0
2785,10.128.17.44,,UNREACHABLE,DISABLED,GP_ROUTER,172,2024-10-05 17:16:41,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-05 17:16:41,,Cluster : A2; District : BEMETARA;  Block : 106:::BERLA; GP : KHAMHARIYA(R.F),,GP_ROUTER,1,0
2786,10.131.17.146,,UNREACHABLE,DISABLED,GP_UPS,172,2024-10-05 17:17:14,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-05 17:17:14,,Cluster : A2; District : Bemetara;  Block : Berla; GP : KHAMHARIYA,,GP_UPS,1,0
2787,10.128.17.25,"""BNA-BEA-BELA-GDANGA2.cgbharatnet.gov.in""",UNREACHABLE,DISABLED,GP_ROUTER,191,2024-10-05 17:17:41,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-28 15:54:40,"""CAT2422U0JR""",Cluster : A2; District : Bemetara;  Block : Berla; GP : DANGANIYA KH,,GP_ROUTER,1,0
2788,10.128.17.72,"""BNA-BEA-BELA-GSARDA1.cgbharatnet.gov.in""",UNREACHABLE,DISABLED,GP_ROUTER,169,2024-10-05 17:17:42,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-28 15:54:40,"""CAT2327U0MX""",Cluster : A2; District : Bemetara;  Block : Berla; GP : SARDA,,GP_ROUTER,1,0
2789,10.131.18.2,,UNREACHABLE,DISABLED,GP_UPS,169,2024-10-05 17:18:00,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-05 17:18:00,,Cluster : A2; District : Bemetara;  Block : Berla; GP : SARDA,,GP_UPS,1,0
2790,10.131.17.70,"""BNA-BEA-BELA-UDANGA2""",UNREACHABLE,DISABLED,GP_UPS,191,2024-10-05 17:18:03,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-28 15:54:40,,Cluster : A2; District : Bemetara;  Block : Berla; GP : DANGANIYA KH,,GP_UPS,1,0
2791,10.128.17.39,"""BNA-BEA-BELA-GJAMGA1.cgbharatnet.gov.in""",UNREACHABLE,DISABLED,GP_ROUTER,170,2024-10-05 17:18:22,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-28 15:54:40,"""CAT2327U0YB""",Cluster : A2; District : Bemetara;  Block : Berla; GP : JAMGAON,,GP_ROUTER,1,0
2792,10.131.17.126,"""BNA-BEA-BELA-UJAMGA1""",UNREACHABLE,DISABLED,GP_UPS,170,2024-10-05 17:18:53,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-28 15:54:40,,Cluster : A2; District : Bemetara;  Block : Berla; GP : JAMGAON,,GP_UPS,1,0
2793,10.128.17.43,,UNREACHABLE,DISABLED,GP_ROUTER,188,2024-10-05 17:22:36,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-05 17:22:36,,Cluster : A2; District : Bemetara;  Block : Berla; GP : KESHDABARI,,GP_ROUTER,1,0
2794,10.128.17.70,,UNREACHABLE,DISABLED,GP_ROUTER,178,2024-10-05 17:22:49,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-28 10:13:54,"""CAT2327U1ED""",Cluster : A2; District : Bemetara;  Block : Berla; GP : SANDI,,GP_ROUTER,1,0
2795,10.131.17.142,,UNREACHABLE,DISABLED,GP_UPS,188,2024-10-05 17:23:05,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-05 17:23:05,,Cluster : A2; District : Bemetara;  Block : Berla; GP : KESHDABARI,,GP_UPS,1,0
2796,10.131.17.250,,UNREACHABLE,DISABLED,GP_UPS,178,2024-10-05 17:24:01,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-28 10:13:54,,Cluster : A2; District : Bemetara;  Block : Berla; GP : SANDI,,GP_UPS,1,0
2797,10.128.17.42,,UNREACHABLE,DISABLED,GP_ROUTER,150,2024-10-05 17:26:50,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-05 17:26:50,,Cluster : A2; District : Bemetara;  Block : Berla; GP : KATHIYA,,GP_ROUTER,1,0
2798,10.131.17.138,,UNREACHABLE,DISABLED,GP_UPS,150,2024-10-05 17:27:37,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-05 17:27:37,,Cluster : A2; District : Bemetara;  Block : Berla; GP : KATHIYA,,GP_UPS,1,0
2799,10.128.17.5,"""BNA-BEA-BELA-GBAHIN1.cgbharatnet.gov.in""",UNREACHABLE,DISABLED,GP_ROUTER,171,2024-10-05 17:28:16,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-28 12:52:25,"""CAT2324U6N1""",Cluster : A2; District : Bemetara;  Block : Berla; GP : BAHINGA,,GP_ROUTER,1,0
2800,10.128.17.45,"""BNA-BEA-BELA-GKHAMH2.cgbharatnet.gov.in""",UNREACHABLE,DISABLED,GP_ROUTER,172,2024-10-05 17:28:19,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-28 12:52:25,"""CAT2327U10G""",Cluster : A2; District : BEMETARA;  Block : 106:::BERLA; GP : KHAMHARIYA,,GP_ROUTER,1,0
2801,10.131.16.246,"""BNA-BEA-BELA-UBAHIN1""",UNREACHABLE,DISABLED,GP_UPS,171,2024-10-05 17:28:41,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-28 12:52:25,,Cluster : A2; District : Bemetara;  Block : Berla; GP : BAHINGA,,GP_UPS,1,0
2802,10.131.17.150,"""BNA-BEA-BELA-UKHAMH2""",UNREACHABLE,DISABLED,GP_UPS,172,2024-10-05 17:28:47,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-28 12:54:40,,Cluster : A2; District : Bemetara;  Block : Berla; GP : KHAMHARIYA,,GP_UPS,1,0
2803,10.128.17.69,,UNREACHABLE,DISABLED,GP_ROUTER,179,2024-10-05 17:28:53,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-28 10:13:54,"""CAT2324U6FY""",Cluster : A2; District : Bemetara;  Block : Berla; GP : SALDHA,,GP_ROUTER,1,0
2804,10.131.17.246,,UNREACHABLE,DISABLED,GP_UPS,179,2024-10-05 17:29:12,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-28 10:13:54,,Cluster : A2; District : Bemetara;  Block : Berla; GP : SALDHA,,GP_UPS,1,0
2805,10.128.17.48,"""BNA-BEA-BELA-GKHISO1.cgbharatnet.gov.in""",UNREACHABLE,DISABLED,GP_ROUTER,120,2024-10-05 17:32:00,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-28 15:54:40,"""CAT1952U0BC""",Cluster : A2; District : Bemetara;  Block : Berla; GP : KHISORA,,GP_ROUTER,1,0
2806,10.131.17.162,"""BNA-BEA-BELA-UKESHD1""",UNREACHABLE,DISABLED,GP_UPS,120,2024-10-05 17:32:25,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-28 15:54:40,,Cluster : A2; District : Bemetara;  Block : Berla; GP : KHISORA,,GP_UPS,1,0
2807,10.128.17.52,"""BNA-BEA-BELA-GKODAV1.cgbharatnet.gov.in""",UNREACHABLE,DISABLED,GP_ROUTER,180,2024-10-05 17:32:31,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-28 10:13:35,"""CAT2325U10N""",Cluster : A2; District : Bemetara;  Block : Berla; GP : KODAVA,,GP_ROUTER,1,0
2808,10.131.17.178,,UNREACHABLE,DISABLED,GP_UPS,180,2024-10-05 17:33:35,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-20 22:20:30,,Cluster : A2; District : Bemetara;  Block : Berla; GP : KODAVA,,GP_UPS,1,0
2809,10.128.17.63,"""BNA-BEA-BELA-GPARPO1.cgbharatnet.gov.in""",UNREACHABLE,DISABLED,GP_ROUTER,182,2024-10-05 17:34:30,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-28 15:54:40,"""CAT2236U2JT""",Cluster : A2; District : Bemetara;  Block : Berla; GP : PARPODA,,GP_ROUTER,1,0
2810,10.131.17.222,"""BNA-BEA-BELA-UPARPO1""",UNREACHABLE,DISABLED,GP_UPS,182,2024-10-05 17:34:51,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-16 01:35:30,,Cluster : A2; District : Bemetara;  Block : Berla; GP : PARPODA,,GP_UPS,1,0
2811,10.128.17.40,,UNREACHABLE,DISABLED,GP_ROUTER,147,2024-10-05 17:34:53,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-05 17:34:53,,Cluster : A2; District : Bemetara;  Block : Berla; GP : JAMGHAT,,GP_ROUTER,1,0
2812,10.131.17.130,,UNREACHABLE,DISABLED,GP_UPS,147,2024-10-05 17:35:23,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-05 17:35:23,,Cluster : A2; District : Bemetara;  Block : Berla; GP : JAMGHAT,,GP_UPS,1,0
2813,10.128.17.58,"""BNA-BEA-BELA-GLENGV1.cgbharatnet.gov.in""",UNREACHABLE,DISABLED,GP_ROUTER,168,2024-10-05 17:36:19,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-28 15:54:40,"""CAT2327U0TN""",Cluster : A2; District : Bemetara;  Block : Berla; GP : LENGVARA,,GP_ROUTER,1,0
2814,10.128.17.54,"""BNA-BEA-BELA-GKUMHI1.cgbharatnet.gov.in""",UNREACHABLE,DISABLED,GP_ROUTER,190,2024-10-05 17:36:23,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-28 15:54:40,"""CAT2231U6UJ""",Cluster : A2; District : Bemetara;  Block : Berla; GP : KUMHIGUDA,,GP_ROUTER,1,0
2815,10.131.17.202,"""BNA-BEA-BELA-ULENGV1""",UNREACHABLE,DISABLED,GP_UPS,168,2024-10-05 17:36:46,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-28 15:54:40,,Cluster : A2; District : Bemetara;  Block : Berla; GP : LENGVARA,,GP_UPS,1,0
2816,10.131.17.186,"""BNA-BEA-BELA-GKUMHI1""",UNREACHABLE,DISABLED,GP_UPS,190,2024-10-05 17:36:47,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-28 15:54:40,,Cluster : A2; District : Bemetara;  Block : Berla; GP : KUMHIGUDA,,GP_UPS,1,0
2817,10.128.17.60,"""BNA-BEA-BELA-GMOHAB1.cgbharatnet.gov.in""",UNREACHABLE,DISABLED,GP_ROUTER,173,2024-10-05 17:38:20,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-28 12:52:25,"""CAT2324U7CC""",Cluster : A2; District : Bemetara;  Block : Berla; GP : MOHABHATTA,,GP_ROUTER,1,0
2818,10.131.17.210,"""BNA-BEA-BELA-UMOHAB1""",UNREACHABLE,DISABLED,GP_UPS,173,2024-10-05 17:38:53,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-28 12:52:25,,Cluster : A2; District : Bemetara;  Block : Berla; GP : MOHABHATTA,,GP_UPS,1,0
2819,10.128.17.59,"""BNA-BEA-BELA-GMANIY1.cgbharatnet.gov.in""",UNREACHABLE,DISABLED,GP_ROUTER,187,2024-10-05 17:41:32,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-28 15:54:40,"""CAT2324U77X""",Cluster : A2; District : Bemetara;  Block : Berla; GP : MANIYARI,,GP_ROUTER,1,0
2820,10.128.17.4,,UNREACHABLE,DISABLED,GP_ROUTER,166,2024-10-05 17:41:47,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-05 17:41:47,,Cluster : A2; District : Bemetara;  Block : Berla; GP : BAHERA,,GP_ROUTER,1,0
2821,10.131.17.206,"""BNA-BEA-BELA-UMANIY1""",UNREACHABLE,DISABLED,GP_UPS,187,2024-10-05 17:41:51,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-28 15:54:40,,Cluster : A2; District : Bemetara;  Block : Berla; GP : MANIYARI,,GP_UPS,1,0
2822,10.131.16.242,,UNREACHABLE,DISABLED,GP_UPS,166,2024-10-05 17:43:34,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-05 17:43:34,,Cluster : A2; District : Bemetara;  Block : Berla; GP : BAHERA,,GP_UPS,1,0
2823,10.131.16.230,,UNREACHABLE,DISABLED,GP_UPS,163,2024-10-05 17:48:04,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-05 17:48:04,,Cluster : A2; District : Bemetara;  Block : Berla; GP : AKOLI,,GP_UPS,1,1
2824,10.128.17.37,,UNREACHABLE,DISABLED,GP_ROUTER,158,2024-10-05 17:50:12,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-05 17:50:12,,Cluster : A2; District : Bemetara;  Block : Berla; GP : HASADA,,GP_ROUTER,1,0
2825,10.131.17.118,,UNREACHABLE,DISABLED,GP_UPS,158,2024-10-05 17:50:45,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-05 17:50:45,,Cluster : A2; District : Bemetara;  Block : Berla; GP : HASADA,,GP_UPS,1,0
2826,10.128.17.3,,UNREACHABLE,DISABLED,GP_ROUTER,149,2024-10-05 17:58:03,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-05 17:58:03,,Cluster : A2; District : Bemetara;  Block : Berla; GP : ATARGADI,,GP_ROUTER,1,0
2827,10.131.16.238,,UNREACHABLE,DISABLED,GP_UPS,149,2024-10-05 17:58:49,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-05 17:58:49,,Cluster : A2; District : Bemetara;  Block : Berla; GP : ATARGADI,,GP_UPS,1,0
2828,10.128.17.26,,UNREACHABLE,DISABLED,GP_ROUTER,140,2024-10-05 18:05:13,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-05 18:05:13,,Cluster : A2; District : Bemetara;  Block : Berla; GP : DEVADA,,GP_ROUTER,1,0
2829,10.131.17.74,,UNREACHABLE,DISABLED,GP_UPS,140,2024-10-05 18:06:01,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-05 18:06:01,,Cluster : A2; District : Bemetara;  Block : Berla; GP : DEVADA,,GP_UPS,1,0
2830,10.128.17.22,,UNREACHABLE,DISABLED,GP_ROUTER,161,2024-10-05 18:12:26,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-05 18:12:26,,Cluster : A2; District : Bemetara;  Block : Berla; GP : CHETUVA,,GP_ROUTER,1,0
2831,10.131.17.58,,UNREACHABLE,DISABLED,GP_UPS,161,2024-10-05 18:13:01,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-05 18:13:01,,Cluster : A2; District : Bemetara;  Block : Berla; GP : CHETUVA,,GP_UPS,1,0
2832,10.128.17.2,,UNREACHABLE,DISABLED,GP_ROUTER,156,2024-10-05 18:20:36,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-05 18:20:36,,Cluster : A2; District : Bemetara;  Block : Berla; GP : ANANDGAON,,GP_ROUTER,1,0
2833,10.131.16.234,,UNREACHABLE,DISABLED,GP_UPS,156,2024-10-05 18:21:57,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-05 18:21:57,,Cluster : A2; District : Bemetara;  Block : Berla; GP : ANANDGAON,,GP_UPS,1,0
2834,10.128.17.17,,UNREACHABLE,DISABLED,GP_ROUTER,159,2024-10-05 18:28:05,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-07 16:51:10,,Cluster : A2; District : Bemetara;  Block : Berla; GP : BHILOURI,,GP_ROUTER,1,0
2835,10.131.17.38,,UNREACHABLE,DISABLED,GP_UPS,159,2024-10-05 18:29:10,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-05 18:29:10,,Cluster : A2; District : Bemetara;  Block : Berla; GP : BHILOURI,,GP_UPS,1,0
2836,10.128.17.12,,UNREACHABLE,DISABLED,GP_ROUTER,139,2024-10-05 18:35:24,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-05 18:35:24,,Cluster : A2; District : Bemetara;  Block : Berla; GP : BHARCHATTI,,GP_ROUTER,1,0
2837,10.131.17.18,,UNREACHABLE,DISABLED,GP_UPS,139,2024-10-05 18:36:11,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-05 18:36:11,,Cluster : A2; District : Bemetara;  Block : Berla; GP : BHARCHATTI,,GP_UPS,1,0
2838,10.131.131.210,,UNREACHABLE,DISABLED,RF,847,2024-10-07 10:25:37,,,,MAKSAT,UPSProfile,,,,,DOWN,2024-10-07 10:25:37,,Cluster : C; District : Bastar;  Block : Bakavand; GP : SATOSHA,,RF,1,0
2839,10.131.131.211,,UNREACHABLE,DISABLED,RF,847,2024-10-07 10:27:10,,,,MAKSAT,UPSProfile,,,,,DOWN,2024-10-07 16:54:10,,Cluster : C; District : Bastar;  Block : Bakavand; GP : SATOSHA,,RF,1,0
2840,10.131.131.212,,UNREACHABLE,DISABLED,RF,847,2024-10-07 10:27:46,,,,MAKSAT,UPSProfile,,,,,DOWN,2024-10-07 16:54:10,,Cluster : C; District : Bastar;  Block : Bakavand; GP : SATOSHA,,RF,1,0
2841,10.128.8.48,,UNREACHABLE,DISABLED,GP_ROUTER,1280,2024-10-07 14:15:22,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-07 14:15:22,,Cluster : A2; District : Balodabazar;  Block : Palari; GP : KUSMI,,GP_ROUTER,1,0
2842,10.131.10.22,,UNREACHABLE,DISABLED,GP_UPS,1280,2024-10-07 14:17:21,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-07 14:17:21,,Cluster : A2; District : Balodabazar;  Block : Palari; GP : KUSMI,,GP_UPS,1,0
2843,10.128.0.8,"""BNA-BBZ-PAAI-LBR-001.cgbharatnet.gov.in""",UNREACHABLE,DISABLED,BLOCK_ROUTER,1279,2024-10-07 14:21:15,,,,CISCO,BLRouterProfile,,,,,DOWN,2024-10-28 15:54:40,,Cluster : A2; District : Balodabazar;  Block : Palari,,BLOCK_ROUTER,1,0
2844,10.128.8.104,,UNREACHABLE,DISABLED,GP_ROUTER,1281,2024-10-07 14:21:52,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-07 14:21:52,,Cluster : A2; District : Balodabazar;  Block : Palari; GP : SUNDARI,,GP_ROUTER,1,0
2845,10.128.8.47,,UNREACHABLE,DISABLED,GP_ROUTER,1282,2024-10-07 14:21:55,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-07 14:21:55,,Cluster : A2; District : Balodabazar;  Block : Palari; GP : KUKADA,,GP_ROUTER,1,0
2847,10.131.102.130,,UNREACHABLE,DISABLED,GP_UPS,1281,2024-10-07 14:22:13,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-07 14:22:13,,Cluster : A2; District : Balodabazar;  Block : Palari; GP : SUNDARI,,GP_UPS,1,0
2848,10.131.10.18,,UNREACHABLE,DISABLED,GP_UPS,1282,2024-10-07 14:22:16,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-07 14:22:16,,Cluster : A2; District : Balodabazar;  Block : Palari; GP : KUKADA,,GP_UPS,1,0
2849,10.128.8.103,,UNREACHABLE,DISABLED,GP_ROUTER,1283,2024-10-07 14:25:38,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-07 14:25:38,,Cluster : A2; District : Balodabazar;  Block : Palari; GP : SIGHORA,,GP_ROUTER,1,0
2850,10.128.8.43,,UNREACHABLE,DISABLED,GP_ROUTER,1284,2024-10-07 14:25:53,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-07 14:25:53,,Cluster : A2; District : Balodabazar;  Block : Palari; GP : KODWA,,GP_ROUTER,1,0
2851,10.131.102.126,,UNREACHABLE,DISABLED,GP_UPS,1283,2024-10-07 14:26:09,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-07 14:26:09,,Cluster : A2; District : Balodabazar;  Block : Palari; GP : SIGHORA,,GP_UPS,1,0
2852,10.131.10.2,,UNREACHABLE,DISABLED,GP_UPS,1284,2024-10-07 14:26:13,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-07 14:26:13,,Cluster : A2; District : Balodabazar;  Block : Palari; GP : KODWA,,GP_UPS,1,0
2853,10.128.8.89,,UNREACHABLE,DISABLED,GP_ROUTER,1285,2024-10-07 14:27:38,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-07 14:27:38,,Cluster : A2; District : Balodabazar;  Block : Palari; GP : GHOTIYA,,GP_ROUTER,1,0
2854,10.131.102.70,,UNREACHABLE,DISABLED,GP_UPS,1285,2024-10-07 14:28:43,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-07 14:28:43,,Cluster : A2; District : Balodabazar;  Block : Palari; GP : GHOTIYA,,GP_UPS,1,0
2855,10.128.8.41,,UNREACHABLE,DISABLED,GP_ROUTER,1286,2024-10-07 14:29:55,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-07 14:29:55,,Cluster : A2; District : Balodabazar;  Block : Palari; GP : KHARTORA,,GP_ROUTER,1,0
2856,10.131.9.250,,UNREACHABLE,DISABLED,GP_UPS,1286,2024-10-07 14:30:23,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-07 14:30:23,,Cluster : A2; District : Balodabazar;  Block : Palari; GP : KHARTORA,,GP_UPS,1,0
2857,10.128.8.102,,UNREACHABLE,DISABLED,GP_ROUTER,1287,2024-10-07 14:31:42,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-07 14:31:42,,Cluster : A2; District : Balodabazar;  Block : Palari; GP : RIWADIH,,GP_ROUTER,1,0
2858,10.131.0.30,"""BNA-BBZ-PAAI-UPS-001""",UNREACHABLE,DISABLED,BLOCK_UPS,1279,2024-10-07 14:31:56,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-28 15:54:40,,Cluster : A2; District : Balodabazar;  Block : Palari,,BLOCK_UPS,1,0
2859,10.131.102.122,,UNREACHABLE,DISABLED,GP_UPS,1287,2024-10-07 14:32:19,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-07 14:32:19,,Cluster : A2; District : Balodabazar;  Block : Palari; GP : RIWADIH,,GP_UPS,1,0
2860,10.128.8.60,,UNREACHABLE,DISABLED,GP_ROUTER,1288,2024-10-07 14:35:19,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-07 16:56:10,,Cluster : A2; District : Balodabazar;  Block : Palari; GP : SAIHA,,GP_ROUTER,1,0
2861,10.128.8.97,,UNREACHABLE,DISABLED,GP_ROUTER,1289,2024-10-07 14:35:20,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-07 14:35:20,,Cluster : A2; District : Balodabazar;  Block : Palari; GP : MUDIYADIH,,GP_ROUTER,1,0
2862,10.128.8.39,,UNREACHABLE,DISABLED,GP_ROUTER,1290,2024-10-07 14:35:22,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-07 14:35:22,,Cluster : A2; District : Balodabazar;  Block : Palari; GP : KHAPRI BH,,GP_ROUTER,1,0
2863,10.131.102.102,,UNREACHABLE,DISABLED,GP_UPS,1289,2024-10-07 14:35:39,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-07 14:35:39,,Cluster : A2; District : Balodabazar;  Block : Palari; GP : MUDIYADIH,,GP_UPS,1,0
2864,10.131.9.242,,UNREACHABLE,DISABLED,GP_UPS,1290,2024-10-07 14:35:42,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-07 14:35:42,,Cluster : A2; District : Balodabazar;  Block : Palari; GP : KHAPRI BH,,GP_UPS,1,0
2865,10.131.10.70,,UNREACHABLE,DISABLED,GP_UPS,1288,2024-10-07 14:36:49,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-07 14:36:49,,Cluster : A2; District : Balodabazar;  Block : Palari; GP : SAIHA,,GP_UPS,1,0
2866,10.128.8.87,,UNREACHABLE,DISABLED,GP_ROUTER,1291,2024-10-07 14:38:18,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-07 16:56:10,,Cluster : A2; District : Balodabazar;  Block : Palari; GP : GADAKUSMI,,GP_ROUTER,1,0
2867,10.128.8.35,,UNREACHABLE,DISABLED,GP_ROUTER,1292,2024-10-07 14:38:25,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-07 14:38:25,,Cluster : A2; District : Balodabazar;  Block : Palari; GP : JARVE,,GP_ROUTER,1,0
2868,10.128.8.101,,UNREACHABLE,DISABLED,GP_ROUTER,1293,2024-10-07 14:38:34,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-07 14:38:34,,Cluster : A2; District : Balodabazar;  Block : Palari; GP : PATHARIDIH,,GP_ROUTER,1,0
2869,10.128.8.95,,UNREACHABLE,DISABLED,GP_ROUTER,1294,2024-10-07 14:38:52,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-07 14:38:52,,Cluster : A2; District : Balodabazar;  Block : Palari; GP : LARIYA,,GP_ROUTER,1,0
